id,name,category,doc_id
3138,artificial intelligence system,TECHNOLOGY,14
3139,DHS,ACTOR,14
3140,Chief Procurement Officer,ACTOR,14
3141,Chief Information Officer,ACTOR,14
3142,Chief Privacy Officer,ACTOR,14
3143,Officer for Civil Rights and Civil Liberties,ACTOR,14
3144,Department,ACTOR,14
3145,Inspector General,ACTOR,14
3146,Office of the Inspector General,ACTOR,14
3147,OMB,ACTOR,14
3148,OMB,ACTOR,14
3149,congressional committees,ACTOR,14
3150,Secretary of a military department,ACTOR,236
3151,private sector,ACTOR,236
3152,autonomous systems,TECHNOLOGY,236
3153,military applications,DOMAIN,236
3154,Service Chief,ACTOR,236
3155,military department,ACTOR,236
3156,DoD,ACTOR,236
3157,Coast Guard,ACTOR,239
3158,unmanned vehicles,TECHNOLOGY,239
3159,Coast Guard,ACTOR,239
3160,sensors,TECHNOLOGY,239
3161,communication systems,TECHNOLOGY,239
3162,computer vision systems,TECHNOLOGY,239
3163,autonomous control technology,TECHNOLOGY,239
3164,unmanned search and rescue,REQUIREMENT,239
3165,surveillance,REQUIREMENT,239
3166,interdiction missions,REQUIREMENT,239
3167,Congress,ACTOR,239
3168,Coast Guard,ACTOR,239
3169,DHS,ACTOR,235
3170,pilot program,REQUIREMENT,235
3171,autonomous,TECHNOLOGY,235
3172,remotely controlled,TECHNOLOGY,235
3173,Coast Guard vessels,TECHNOLOGY,235
3174,Secretary,ACTOR,235
3175,unmanned spaceflight vessels,TECHNOLOGY,235
3176,"Committee on Commerce, Science, and Transportation of the Senate",ACTOR,235
3177,Committee on Transportation and Infrastructure,ACTOR,235
3178,"Committee on Science, Space, and Technology of the House of Representatives",ACTOR,235
3179,GAO,ACTOR,235
3180,Senate,ACTOR,235
3181,House of Representatives,ACTOR,235
3182,Department of Defense,ACTOR,229
3183,Department of Defense Cyber and Digital Service Academy,REQUIREMENT,229
3184,DoD,ACTOR,229
3185,Congress,ACTOR,229
3186,federal agencies,ACTOR,229
3187,institution of higher education,ACTOR,229
3188,NOAA,ACTOR,238
3189,NOAA,ACTOR,238
3190,emerging technologies,TECHNOLOGY,238
3191,sensors,TECHNOLOGY,238
3192,autonomous vehicles,TECHNOLOGY,238
3193,data collection,TECHNOLOGY,238
3194,marine science,LIFECYCLE_STAGE,238
3195,national ocean exploration program,REQUIREMENT,238
3196,data sharing practices,LEGAL_SOURCE,238
3197,Department of State,ACTOR,233
3198,Foreign Service,ACTOR,233
3199,AI,TECHNOLOGY,233
3200,deep textual analysis,TECHNOLOGY,233
3201,National Intelligence,ACTOR,230
3202,Congress,ACTOR,230
3203,Chinese AI businesses,ACTOR,230
3204,Xinjiang Uyghur Autonomous Region of China,OTHER,230
3205,Intelligence Community,ACTOR,230
3206,AI,TECHNOLOGY,230
3207,Commission on the Future of the Navy,ACTOR,228
3208,Navy,ACTOR,228
3209,Shipyard Infrastructure Optimization Program,REQUIREMENT,228
3210,AI,TECHNOLOGY,228
3211,congressional armed services committees,ACTOR,228
3212,National Intelligence,ACTOR,9
3213,Intelligence Community,ACTOR,9
3214,AI systems,TECHNOLOGY,9
3215,emerging technology software products,TECHNOLOGY,9
3216,AI and emerging technology product,TECHNOLOGY,9
3217,policy,LEGAL_SOURCE,9
3218,user adoption metrics,OTHER,9
3219,Intelligence Community,ACTOR,13
3220,code-free artificial intelligence enablement tools,TECHNOLOGY,13
3221,policy,LEGAL_SOURCE,13
3222,official,ACTOR,13
3223,Department of State,ACTOR,234
3224,Bureau of Global Talent Management,ACTOR,234
3225,Department,ACTOR,234
3226,cybersecurity,RISK,234
3227,engineering,TECHNOLOGY,234
3228,data science,TECHNOLOGY,234
3229,application development,TECHNOLOGY,234
3230,AI,TECHNOLOGY,234
3231,critical and emerging technology,TECHNOLOGY,234
3232,technology and digital policy,LEGAL_SOURCE,234
3233,Recruitment Language Program,REQUIREMENT,234
3234,language incentive pay,DOMAIN,234
3235,information technology,TECHNOLOGY,1161
3236,software systems,TECHNOLOGY,1161
3237,AI,TECHNOLOGY,1161
3238,Intelligence Community,ACTOR,1161
3239,training programs,DOMAIN,1161
3240,National Intelligence,ACTOR,231
3241,China,OTHER,231
3242,semiconductors,TECHNOLOGY,231
3243,federal agencies,ACTOR,231
3244,AI,TECHNOLOGY,231
3245,cloud computing,TECHNOLOGY,231
3246,autonomous vehicles,TECHNOLOGY,231
3247,electronic design automation technology,TECHNOLOGY,231
3248,semiconductor manufacturing equipment,TECHNOLOGY,231
3249,Chinese semiconductor manufacturers,ACTOR,231
3250,National Intelligence,ACTOR,8
3251,Intelligence Community,ACTOR,8
3252,National Intelligence,ACTOR,8
3253,National Intelligence Program,REQUIREMENT,8
3254,AI,TECHNOLOGY,8
3255,AI-related policies,LEGAL_SOURCE,8
3256,AI-related development activities,LIFECYCLE_STAGE,8
3257,AI,TECHNOLOGY,10
3258,education and training,DOMAIN,10
3259,Intelligence Community,ACTOR,10
3260,AI adoption,LIFECYCLE_STAGE,10
3261,AI workforce,OTHER,10
3262,foreign adversaries,ACTOR,10
3263,AI products,TECHNOLOGY,10
3264,emerging tech companies,ACTOR,10
3265,National Intelligence,ACTOR,232
3266,Congress,ACTOR,232
3267,Intelligence Advanced Research Projects Activity,ACTOR,232
3268,AI,TECHNOLOGY,232
3269,quantum technology,TECHNOLOGY,232
3270,ML,TECHNOLOGY,232
3271,synthetic biology,TECHNOLOGY,232
3272,engineering,TECHNOLOGY,232
3273,computer sciences,TECHNOLOGY,232
3274,Department of Defense,ACTOR,17
3275,DoD,ACTOR,17
3276,unmanned aerial system swarms,TECHNOLOGY,17
3277,autonomous intelligence,TECHNOLOGY,17
3278,ML,TECHNOLOGY,17
3279,Armed Forces,DOMAIN,17
3280,DoD,ACTOR,17
3281,unmanned aerial systems,TECHNOLOGY,17
3282,Alabama Commission on Artificial Intelligence,ACTOR,302
3283,AI,TECHNOLOGY,302
3284,Governor,ACTOR,302
3285,Lieutenant Governor,ACTOR,302
3286,Speaker of the House,ACTOR,302
3287,Speaker of the House,ACTOR,302
3288,healthcare,DOMAIN,302
3289,education,DOMAIN,302
3290,transportation,DOMAIN,302
3291,Office of the Governor,ACTOR,302
3292,privacy,RISK,302
3293,FY 2021 National Defense Authorization Act,LEGAL_SOURCE,212
3294,National Intelligence,ACTOR,212
3295,Department of Defense,ACTOR,212
3296,National Intelligence,ACTOR,212
3297,Vice Chairman of the Joint Chiefs of Staff,ACTOR,212
3298,Deputy Secretary of Defense,ACTOR,212
3299,National Defense Strategy,LEGAL_SOURCE,212
3300,National Intelligence Strategy,LEGAL_SOURCE,212
3301,National Security Strategy,LEGAL_SOURCE,212
3302,National Intelligence Program,REQUIREMENT,212
3303,DoD,ACTOR,212
3304,Intelligence Community,ACTOR,212
3305,National Security Act of 1947,LEGAL_SOURCE,212
3306,cybersecurity,RISK,216
3307,Department,ACTOR,216
3308,AI,TECHNOLOGY,216
3309,machine learning algorithms,TECHNOLOGY,216
3310,software,TECHNOLOGY,216
3311,government departments,ACTOR,216
3312,U.S. Naval Community College,ACTOR,213
3313,AI,TECHNOLOGY,213
3314,digital technologies,TECHNOLOGY,213
3315,college's educational programs,DOMAIN,213
3316,Department of Defense,ACTOR,214
3317,chief digital recruiting officer,ACTOR,214
3318,DoD,ACTOR,214
3319,AI,TECHNOLOGY,214
3320,distributed ledger technologies,TECHNOLOGY,214
3321,cybersecurity,RISK,214
3322,digital technology,TECHNOLOGY,214
3323,congressional defense committees,ACTOR,214
3324,Department of Defense,ACTOR,211
3325,National Security Commission on AI,ACTOR,211
3326,DoD,ACTOR,211
3327,congressional defense committees,ACTOR,211
3328,United States Cyber Command,ACTOR,215
3329,Under Secretary of Defense for Intelligence,ACTOR,215
3330,Armed Forces,DOMAIN,215
3331,AI,TECHNOLOGY,215
3332,congressional defense committees,ACTOR,215
3333,Navy,ACTOR,217
3334,congressional defense committees,ACTOR,217
3335,Navy,ACTOR,217
3336,Next Generation Jammer,TECHNOLOGY,217
3337,EA-18G aircraft,TECHNOLOGY,217
3338,E-2D aircraft,TECHNOLOGY,217
3339,Department of Defense,ACTOR,218
3340,congressional defense committees,ACTOR,218
3341,DoD,ACTOR,218
3342,GPS,TECHNOLOGY,218
3343,autonomy software,TECHNOLOGY,218
3344,AI,TECHNOLOGY,218
3345,safety and security,RISK,218
3346,Department policies,LEGAL_SOURCE,218
3347,"testing, evaluation, verification, and validation",REQUIREMENT,218
3348,AI,TECHNOLOGY,247
3349,advanced technology,TECHNOLOGY,247
3350,traditional standards of in-person care,REQUIREMENT,247
3351,medical professional,ACTOR,247
3352,automated system,TECHNOLOGY,247
3353,medical record,LEGAL_SOURCE,247
3354,medical information,OTHER,247
3355,OMB,ACTOR,27
3356,OMB,ACTOR,27
3357,artificial intelligence training program,REQUIREMENT,27
3358,AI,TECHNOLOGY,27
3359,risks mitigation,RISK,27
3360,trustworthy AI,RISK,27
3361,homeland and national security,DOMAIN,27
3362,Director of the AI program,ACTOR,27
3363,interactive learning portfolio,LEGAL_SOURCE,27
3364,technologists,ACTOR,27
3365,scholars,ACTOR,27
3366,experts,ACTOR,27
3367,"private, public and non profit sectors",ACTOR,27
3368,evaluation system,REQUIREMENT,27
3369,National Intelligence,ACTOR,52
3370,Intelligence Community,ACTOR,52
3371,Congress,ACTOR,52
3372,Act,LEGAL_SOURCE,52
3373,artificial intelligence applications,TECHNOLOGY,52
3374,common interfaces,TECHNOLOGY,52
3375,authentication,TECHNOLOGY,52
3376,software,TECHNOLOGY,52
3377,governance structure,OTHER,52
3378,federal standards,REQUIREMENT,52
3379,community standards,REQUIREMENT,52
3380,President,ACTOR,25
3381,National Artificial Intelligence Initiative,REQUIREMENT,25
3382,interagency coordinating committee,ACTOR,25
3383,external advisory committee,ACTOR,25
3384,task force,ACTOR,25
3385,National AI Research Resource,REQUIREMENT,25
3386,strategic plan,LEGAL_SOURCE,25
3387,National Academies,ACTOR,25
3388,NSF,ACTOR,25
3389,NSF,ACTOR,25
3390,AI research institutes,REQUIREMENT,25
3391,National Institute of Standards and Technology Act,LEGAL_SOURCE,25
3392,NIST,ACTOR,25
3393,NOAA,ACTOR,25
3394,NOAA,ACTOR,25
3395,Center for Artificial Intelligence,REQUIREMENT,25
3396,Department of Energy,ACTOR,25
3397,AI research and development program,REQUIREMENT,25
3398,trustworthy AI,RISK,25
3399,department of Homeland security,ACTOR,28
3400,center for countering human trafficking,REQUIREMENT,28
3401,Science and Technology Directorate Office of Science and Engineering,ACTOR,28
3402,CCHT Director,ACTOR,28
3403,analytics,TECHNOLOGY,28
3404,AI,TECHNOLOGY,28
3405,ML,TECHNOLOGY,28
3406,reliability,RISK,28
3407,verifiability,OTHER,28
3408,comparability,OTHER,28
3409,Department of Commerce,ACTOR,69
3410,FTC,ACTOR,69
3411,US economy,OTHER,69
3412,third parties,ACTOR,69
3413,discrimination,RISK,69
3414,privacy,RISK,69
3415,security,RISK,69
3416,Commission,ACTOR,69
3417,online harms,RISK,69
3418,harmful content,RISK,69
3419,disinformation,RISK,69
3420,crime,RISK,69
3421,Department of Commerce,ACTOR,55
3422,Information Officer of the Department of Commerce,ACTOR,55
3423,Department of Commerce,ACTOR,55
3424,manufacturing.gov website,TECHNOLOGY,55
3425,manufacturing.gov hub,TECHNOLOGY,55
3426,ML,TECHNOLOGY,55
3427,the public,ACTOR,55
3428,Department of Health and Human Services,ACTOR,54
3429,technology,TECHNOLOGY,54
3430,Congress,ACTOR,54
3431,research agendas,REQUIREMENT,54
3432,programs,REQUIREMENT,54
3433,children,ACTOR,54
3434,children,ACTOR,54
3435,children,ACTOR,54
3436,mental health,DOMAIN,54
3437,physical health,DOMAIN,54
3438,AI,TECHNOLOGY,61
3439,AI Center of Excellence,REQUIREMENT,61
3440,federal government,ACTOR,61
3441,AI,TECHNOLOGY,61
3442,Federal policies,LEGAL_SOURCE,61
3443,DoD,ACTOR,61
3444,Department of Commerce,ACTOR,61
3445,Department of Energy,ACTOR,61
3446,DHS,ACTOR,61
3447,OMB,ACTOR,61
3448,National Intelligence,ACTOR,61
3449,NSF,ACTOR,61
3450,Director of the CoE,ACTOR,61
3451,Director of the AI CoE,ACTOR,61
3452,civil rights,RISK,61
3453,economic and national security,RISK,61
3454,economic and national security,RISK,61
3455,discriminatory impact,RISK,61
3456,discrimination,RISK,61
3457,Federal nondiscrimination laws,LEGAL_SOURCE,61
3458,Committee on Homeland Security and Governmental Affairs,ACTOR,61
3459,Committee on Oversight and Reform,ACTOR,61
3460,artificial intelligence advisory council,ACTOR,277
3461,Texas state agencies,ACTOR,277
3462,AI systems,TECHNOLOGY,277
3463,AI code of ethics,LEGAL_SOURCE,277
3464,state governments,ACTOR,277
3465,automated decision systems,TECHNOLOGY,277
3466,inventory reports,LEGAL_SOURCE,277
3467,legislature,ACTOR,277
3468,data management practices,REQUIREMENT,277
3469,bias testing,RISK,277
3470,data inputted,TECHNOLOGY,277
3471,Department of Energy,ACTOR,68
3472,AI,TECHNOLOGY,68
3473,high-performance computing,TECHNOLOGY,68
3474,veteran healthcare provisions,DOMAIN,68
3475,data enclaves,TECHNOLOGY,68
3476,analytical methods,REQUIREMENT,68
3477,algorithms,TECHNOLOGY,68
3478,biomedical data sets,OTHER,68
3479,federal agencies,ACTOR,68
3480,education,ACTOR,68
3481,nonprofit research organizations,ACTOR,68
3482,industry,ACTOR,68
3483,Congress,ACTOR,63
3484,National Intelligence,ACTOR,63
3485,AI technology,TECHNOLOGY,63
3486,microelectronics research,REQUIREMENT,63
3487,advanced engineering,REQUIREMENT,63
3488,applied research,LIFECYCLE_STAGE,63
3489,ML,TECHNOLOGY,63
3490,computing technology,TECHNOLOGY,63
3491,NSF,ACTOR,77
3492,NSF,ACTOR,77
3493,US government,ACTOR,77
3494,Federal AI scholarship-for-service program,REQUIREMENT,77
3495,Federal Cyber Scholarship-for-Service Program,REQUIREMENT,77
3496,AI professionals,ACTOR,77
3497,AI education,DOMAIN,77
3498,executive agencies,ACTOR,77
3499,technology ethics,LEGAL_SOURCE,77
3500,AI mission,REQUIREMENT,77
3501,risk management,REQUIREMENT,77
3502,AI,TECHNOLOGY,77
3503,America COMPETES Reauthorization Act of 2010,LEGAL_SOURCE,77
3504,information technologies for manufacturing,TECHNOLOGY,77
3505,critical minerals mining strategies,REQUIREMENT,77
3506,AI research capacity,LIFECYCLE_STAGE,77
3507,OMB,ACTOR,77
3508,National AI Initiative Act of 2020,LEGAL_SOURCE,77
3509,government-wide data linkage and access infrastructure,REQUIREMENT,77
3510,"AI, machine learning, autonomy",TECHNOLOGY,77
3511,Energy Independence and Security Act of 2007,LEGAL_SOURCE,65
3512,Department of Energy,ACTOR,65
3513,AI,TECHNOLOGY,65
3514,advanced computing,TECHNOLOGY,65
3515,data science tools,TECHNOLOGY,65
3516,geothermal energy,TECHNOLOGY,65
3517,Office of Science,ACTOR,65
3518,DOE National Laboratories,ACTOR,65
3519,institutes of higher education,ACTOR,65
3520,private sector,ACTOR,65
3521,U.S. Department of Energy,ACTOR,80
3522,Office of Environmental Management,ACTOR,80
3523,AI,TECHNOLOGY,80
3524,Department of Transportation,ACTOR,164
3525,smart city infrastructure projects,REQUIREMENT,164
3526,transportation efficiency,DOMAIN,164
3527,safety,RISK,164
3528,automated transportation,TECHNOLOGY,164
3529,autonomous vehicles,TECHNOLOGY,164
3530,sensor-based infrastructure,TECHNOLOGY,164
3531,implementation report,LEGAL_SOURCE,164
3532,data,TECHNOLOGY,164
3533,Artificial Intelligence-enabled cybersecurity,TECHNOLOGY,76
3534,Artificial Intelligence defense systems,TECHNOLOGY,76
3535,network architectures,TECHNOLOGY,76
3536,network security,RISK,76
3537,advanced communications technologies,TECHNOLOGY,76
3538,internet of things networks,TECHNOLOGY,76
3539,immersive technology,TECHNOLOGY,76
3540,standards,REQUIREMENT,76
3541,Artificial Intelligence systems,TECHNOLOGY,76
3542,accuracy,OTHER,76
3543,privacy,RISK,76
3544,reliability,RISK,76
3545,robustness,RISK,76
3546,security,RISK,76
3547,harmful bias,RISK,76
3548,framework for managing risks,OTHER,76
3549,cybersecurity tools,TECHNOLOGY,76
3550,encryption methods,TECHNOLOGY,76
3551,Artificial Intelligence and data science,TECHNOLOGY,76
3552,testbeds,REQUIREMENT,76
3553,machine learning systems,TECHNOLOGY,76
3554,biometric identification technologies,TECHNOLOGY,76
3555,Department of Transportation,ACTOR,162
3556,alternative-fuel vehicles,TECHNOLOGY,162
3557,autonomous vehicles,TECHNOLOGY,162
3558,infrastructure instillation,REQUIREMENT,162
3559,AI,TECHNOLOGY,56
3560,geological exploration,REQUIREMENT,56
3561,critical minerals,REQUIREMENT,56
3562,ML,TECHNOLOGY,56
3563,data sets,TECHNOLOGY,56
3564,AI-related research and development activities,LIFECYCLE_STAGE,56
3565,smart manufacturing,TECHNOLOGY,58
3566,AI,TECHNOLOGY,58
3567,Department of Energy,ACTOR,58
3568,National Laboratories,ACTOR,58
3569,Congress,ACTOR,58
3570,U.S. government,OTHER,58
3571,Department of Transportation,ACTOR,165
3572,university transportation centers,REQUIREMENT,165
3573,nonprofit institutions of higher education,ACTOR,165
3574,cybersecurity,RISK,165
3575,autonomous vehicles,DOMAIN,165
3576,connected vehicles,DOMAIN,165
3577,connected infrastructure,DOMAIN,165
3578,Department of Transportation,ACTOR,163
3579,emerging technology research pilot program,REQUIREMENT,163
3580,additive manufacturing technologies,TECHNOLOGY,163
3581,automated driving,DOMAIN,163
3582,advanced driver-assistance systems,DOMAIN,163
3583,transportation infrastructure,DOMAIN,163
3584,Department of Energy,ACTOR,79
3585,Office of Science,ACTOR,79
3586,Microelectronic Science Research Centers,ACTOR,79
3587,AI,TECHNOLOGY,79
3588,DOE,ACTOR,79
3589,federal agencies,ACTOR,79
3590,private sector,ACTOR,79
3591,National Intelligence,ACTOR,64
3592,artificial intelligence enabled technologies,TECHNOLOGY,64
3593,U.S. government,OTHER,64
3594,partner countries,OTHER,64
3595,computing power,TECHNOLOGY,64
3596,AI,TECHNOLOGY,64
3597,Secretary of the Advanced Computing Program,ACTOR,75
3598,Department,ACTOR,75
3599,National Laboratories,ACTOR,75
3600,Director,ACTOR,75
3601,AI,TECHNOLOGY,75
3602,ML,TECHNOLOGY,75
3603,biometric identification technologies,TECHNOLOGY,75
3604,cybersecurity,RISK,75
3605,standards,REQUIREMENT,75
3606,artificial intelligence systems,TECHNOLOGY,75
3607,testbeds,REQUIREMENT,75
3608,fellowships,REQUIREMENT,75
3609,scholarships,REQUIREMENT,75
3610,"Federal, State, local, and Tribal governments",ACTOR,75
3611,education,DOMAIN,75
3612,Department of Energy,ACTOR,67
3613,AI,TECHNOLOGY,67
3614,electrical grid,TECHNOLOGY,67
3615,computational tools,TECHNOLOGY,67
