name,category,doc_id,id
social media platforms,ACTOR,840,1816
age verification technologies,TECHNOLOGY,231,1817
recommendation systems,TECHNOLOGY,417,1818
Pilot Program,REQUIREMENT,678,1819
Transparent Automated Governance Act,LEGAL_SOURCE,232,1820
automated governance,TECHNOLOGY,232,1821
AI-augmented processes,TECHNOLOGY,232,1822
relevant authorities,ACTOR,820,1823
Advanced Weather Model Computing Development Act,LEGAL_SOURCE,557,1824
DOE,ACTOR,709,1825
high-performance computing,TECHNOLOGY,691,1826
climate models,TECHNOLOGY,233,1827
weather prediction,TECHNOLOGY,731,1828
memorandum of understanding,LEGAL_SOURCE,742,1829
data assimilation,TECHNOLOGY,690,1830
predictive analysis techniques,TECHNOLOGY,233,1831
data sharing,LEGAL_SOURCE,865,1832
National Laboratories,ACTOR,674,1833
research security provisions,LEGAL_SOURCE,534,1834
CHIPS Act of 2022,LEGAL_SOURCE,733,1835
Digital Defense Content Provenance Act of 2023,LEGAL_SOURCE,634,1836
Defense Information School,ACTOR,634,1837
digital content provenance,REQUIREMENT,898,1838
digital content forgery,TECHNOLOGY,634,1839
industry-open technical standards,REQUIREMENT,234,1840
secure digital content documentation,TECHNOLOGY,234,1841
implementation plan,LEGAL_SOURCE,303,1842
Artificial Intelligence and the Information Privacy Principles,LEGAL_SOURCE,235,1843
New Zealand,GEOGRAPHIC,420,1844
Privacy Act 2020,LEGAL_SOURCE,235,1845
Information Privacy Principles,RISK,235,1846
privacy impact assessment,RISK,235,1847
PIA,RISK,235,1848
Māori,ACTOR,872,1849
privacy measures,RISK,426,1850
privacy policies,LEGAL_SOURCE,626,1851
training data provenance,TECHNOLOGY,235,1852
privacy issues,RISK,848,1853
Federal Register Doc. No. 2024-01580. Taking Additional Steps To Address the National Emergency With Respect to Significant Malicious Cyber-Enabled Activities,LEGAL_SOURCE,236,1854
U.S. Infrastructure as a Service,TECHNOLOGY,236,1855
IaaS,TECHNOLOGY,236,1856
Customer Identification Program,REQUIREMENT,236,1857
CIP,REQUIREMENT,236,1858
cyber activities,RISK,684,1859
foreign jurisdictions,GEOGRAPHIC,236,1860
criminal liabilities,PENALTY,887,1861
Federal Register Doc. No. 2024-28335 (Securing the Information and Communications Technology and Services Supply Chain),LEGAL_SOURCE,237,1862
ICTS,TECHNOLOGY,412,1863
foreign adversaries,GEOGRAPHIC,819,1864
Executive Order 13873,LEGAL_SOURCE,237,1865
recordkeeping,REQUIREMENT,770,1866
"St Louis, MO Board Bill Number 185 2023-24",LEGAL_SOURCE,238,1867
City Entity,ACTOR,238,1868
St. Louis,GEOGRAPHIC,238,1869
Board of Aldermen,ACTOR,238,1870
surveillance technology,TECHNOLOGY,688,1871
AI surveillance tools,TECHNOLOGY,238,1872
Surveillance Use Plan,LEGAL_SOURCE,238,1873
SUP,LEGAL_SOURCE,238,1874
whistleblowers,ACTOR,758,1875
ordinance,LEGAL_SOURCE,238,1876
public participation,ACTOR,880,1877
City of San Jose Generative AI Guidelines,LEGAL_SOURCE,239,1878
City of San José,GEOGRAPHIC,239,1879
data collection,TECHNOLOGY,936,1880
copyright compliance,LEGAL_SOURCE,239,1881
risk assessment criteria,BENCHMARK,239,1882
AI workgroups,REQUIREMENT,239,1883
"Los Angeles AI Roadmap 2024, Best Practices and Roadmap",LEGAL_SOURCE,240,1884
City Employees,ACTOR,240,1885
IT Professionals,ACTOR,240,1886
data transparency,TRANSPARENCY,792,1887
City of Boston Interim Guidelines for Using Generative AI,LEGAL_SOURCE,241,1888
City agencies and departments of Boston,ACTOR,241,1889
Boston Public Schools,ACTOR,241,1890
inclusiveness,RISK,863,1891
Department of Innovation and Technology,ACTOR,241,1892
"Miami Dade County Artificial Intelligence Report: Policies, Principles & Guidelines",LEGAL_SOURCE,242,1893
Miami-Dade County,GEOGRAPHIC,242,1894
Human Resources,ACTOR,248,1895
Information Technology,ACTOR,272,1896
Information Technology Department,ACTOR,242,1897
encryption,TECHNOLOGY,822,1898
"Department of Energy Quantum Leadership Act of 2024, Section 2",LEGAL_SOURCE,243,1899
quantum technology industry,TECHNOLOGY,243,1900
strategic plan,LEGAL_SOURCE,783,1901
quantum supply chain,REQUIREMENT,243,1902
domestic manufacturing,REQUIREMENT,556,1903
foreign countries of concern,GEOGRAPHIC,243,1904
Open Translation Center Act of 2024,LEGAL_SOURCE,244,1905
Open Translation Center,ACTOR,244,1906
OTC,ACTOR,244,1907
foreign governments,GEOGRAPHIC,675,1908
governing board,ACTOR,244,1909
CIA,ACTOR,621,1910
City of Seattle Generative Artificial Intelligence Policy,LEGAL_SOURCE,245,1911
City departments,ACTOR,245,1912
Seattle IT,ACTOR,245,1913
Racial Equity Toolkit,RISK,245,1914
generative AI tools,TECHNOLOGY,250,1915
confidential City data,SENSITIVE_DATA,245,1916
Director of DPAC,ACTOR,245,1917
Chief Privacy Officer,ACTOR,345,1918
City of Tempe Ethical Artificial Intelligence Policy,LEGAL_SOURCE,246,1919
City of Tempe,GEOGRAPHIC,246,1920
Technology and Innovation Steering Committee,ACTOR,246,1921
ethical AI frameworks,LEGAL_SOURCE,246,1922
policy reviews,LEGAL_SOURCE,246,1923
County of Santa Cruz Artificial Intelligence Appropriate Use Policy,LEGAL_SOURCE,247,1924
County of Santa Cruz,GEOGRAPHIC,247,1925
third parties,ACTOR,918,1926
HIPAA,LEGAL_SOURCE,332,1927
CCPA,LEGAL_SOURCE,247,1928
personally identifiable information,PERSONAL_DATA,247,1929
Google Bard,TECHNOLOGY,249,1930
OpenAI's ChatGPT,TECHNOLOGY,247,1931
Anthropic's Claude,TECHNOLOGY,247,1932
Scribe,TECHNOLOGY,247,1933
Kendall County Generative AI Chatbot Usage Policy,LEGAL_SOURCE,248,1934
ChatGPT,TECHNOLOGY,814,1935
Bard,TECHNOLOGY,248,1936
Kendall County,GEOGRAPHIC,248,1937
policy violations,REQUIREMENT,777,1938
Technology and Record Retention Policies,LEGAL_SOURCE,248,1939
"Information, Communication and Technology Department",ACTOR,248,1940
Director,ACTOR,846,1941
The City of Tulsa Municipal Court Rules 2024,LEGAL_SOURCE,249,1942
Municipal Criminal Court,ACTOR,249,1943
Bing AI,TECHNOLOGY,249,1944
12 O.S. §2011,LEGAL_SOURCE,249,1945
City of St. Louis Information Technology Policy #2023-001 Guidance on Generative AI,LEGAL_SOURCE,250,1946
Information Technology Acceptable Use Policy,LEGAL_SOURCE,250,1947
ITSA,ACTOR,250,1948
AI-related technology,TECHNOLOGY,250,1949
malware threats,RISK,250,1950
sensitive or confidential information,SENSITIVE_DATA,250,1951
copyright-protected,LEGAL_SOURCE,250,1952
Sunshine Law,LEGAL_SOURCE,250,1953
Mayor’s Office,ACTOR,250,1954
Artificial Intelligence (Regulation) Act 2024,LEGAL_SOURCE,251,1955
AI Authority,ACTOR,251,1956
regulators,ACTOR,947,1957
testbeds,REQUIREMENT,728,1958
regulatory sandboxes,REQUIREMENT,708,1959
AI responsible officers,ACTOR,251,1960
public engagement programs,REQUIREMENT,251,1961
Candidate Voice Fraud Prohibition Act,LEGAL_SOURCE,252,1962
political communications,REQUIREMENT,927,1963
AI-generated audio,TECHNOLOGY,560,1964
general election,REQUIREMENT,920,1965
radio or television stations,ACTOR,252,1966
news coverage,LEGAL_SOURCE,895,1967
criminal penalties,PENALTY,941,1968
compliance reports,LEGAL_SOURCE,921,1969
Integrating New Technologies to Empower Law Enforcement at Our Borders Act,LEGAL_SOURCE,253,1970
fiber-optic sensing,TECHNOLOGY,253,1971
nanotechnology,TECHNOLOGY,253,1972
optical and cognitive radar,TECHNOLOGY,253,1973
modeling and simulation technology,TECHNOLOGY,253,1974
hyperspectral and LIDAR sensors,TECHNOLOGY,253,1975
metrics,BENCHMARK,863,1976
Science and Technology Directorate,ACTOR,661,1977
"Further Continuing Appropriations and Disaster Relief Supplemental Appropriations Act 2025 (Title VIII ""Prohibition and Notification on Investments Relating to Covered National Security Transactions"")",LEGAL_SOURCE,254,1978
divestment requirements,REQUIREMENT,254,1979
enforcement actions,ACCOUNTABILITY,421,1980
prohibited technology,TECHNOLOGY,254,1981
"Further Continuing Appropriations and Disaster Relief Supplemental Appropriations Act 2025 (Title V ""Promoting Resilient Supply Chains"")",LEGAL_SOURCE,255,1982
critical technologies,TECHNOLOGY,663,1983
AI-related supply chains,TECHNOLOGY,255,1984
countries identified as risks to national security,GEOGRAPHIC,255,1985
privacy concerns,RISK,574,1986
Diabetes Act,LEGAL_SOURCE,256,1987
automated insulin delivery systems,TECHNOLOGY,256,1988
diabetes technologies,TECHNOLOGY,256,1989
billing and reimbursement transparency,TRANSPARENCY,256,1990
insulin pumps,TECHNOLOGY,256,1991
Federal healthcare programs,REQUIREMENT,256,1992
legal and policy issues,LEGAL_SOURCE,256,1993
Executive order No. 78 (St. Louis),LEGAL_SOURCE,257,1994
St. Louis Metropolitan Police Department,ACTOR,257,1995
SLMPD,ACTOR,257,1996
transparency reports,LEGAL_SOURCE,535,1997
federal and state laws,LEGAL_SOURCE,257,1998
City’s Information Technology Services,ACTOR,257,1999
28 C.F.R. Part 23,LEGAL_SOURCE,257,2000
need to know,ACCOUNTABILITY,257,2001
right to know,ACCOUNTABILITY,257,2002
DHS policies,LEGAL_SOURCE,258,2003
cost-benefit analysis,BENCHMARK,848,2004
security effectiveness,RISK,258,2005
advanced technology,TECHNOLOGY,372,2006
"Further Continuing Appropriations and Disaster Relief Supplemental Appropriations Act 2025 (Section 217 ""Report on Wearable Medical Devices"")",LEGAL_SOURCE,259,2007
Google DeepMind Frontier Safety Framework Version 1.0,LEGAL_SOURCE,260,2008
Autonomy,TECHNOLOGY,260,2009
Biosecurity,RISK,260,2010
security mitigations,RISK,260,2011
model weight exfiltration,RISK,260,2012
security protocols,RISK,530,2013
"An Act Providing for Transferring and Renumbering; Amending Section 41-2414, Arizona Revised Statutes, as Transferred and Renumbered; Relating to Crime Victims",LEGAL_SOURCE,261,2014
crime victims notification system,TECHNOLOGY,261,2015
crime,RISK,912,2016
"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 11226 (""Artificial intelligence strategy"")",LEGAL_SOURCE,262,2017
"National Defense Authorization Act for Fiscal Year 2022, Section 226 (""Review of artificial intelligence applications and establishment of performance metrics"")",LEGAL_SOURCE,263,2018
"National Defense Authorization Act for Fiscal Year 2022, Section 227 (""Modification of the joint common foundation program"")",LEGAL_SOURCE,264,2019
Joint Common Foundation Program,REQUIREMENT,264,2020
cybersecurity processes,RISK,762,2021
"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 1554 (""Roadmap and implementation plan for cyber adoption of artificial intelligence"")",LEGAL_SOURCE,265,2022
Chief Information Officer of the Department of Defense,ACTOR,314,2023
cyber operations,TECHNOLOGY,369,2024
AI system operator,ACTOR,265,2025
AI-based attacks,RISK,265,2026
maturity model,REQUIREMENT,265,2027
"National Defense Authorization Act for Fiscal Year 2022, Section 1531 (""Digital development infrastructure plan and working group"")",LEGAL_SOURCE,266,2028
AI-related information technology infrastructure,TECHNOLOGY,266,2029
governance structure,ACCOUNTABILITY,823,2030
plan working group,REQUIREMENT,266,2031
data sets,TECHNOLOGY,618,2032
AI application domains,TECHNOLOGY,266,2033
"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 6723 (""Requirements and report on workforce needs of intelligence community relating to science, technology, engineering, and math, and related areas"")",LEGAL_SOURCE,267,2034
"education, recruitment, and retention programs",REQUIREMENT,267,2035
skills-based training,REQUIREMENT,267,2036
educational programs,REQUIREMENT,267,2037
"A Local Law to amend the administrative code of the city of New York, in relation to automated employment decision tools",LEGAL_SOURCE,268,2038
automated employment decision tools,TECHNOLOGY,857,2039
employment decision making,EMPLOYMENT,268,2040
independent auditors,ACTOR,268,2041
job candidates,ACTOR,268,2042
city corporation counsel,ACTOR,268,2043
"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 1513 (""Establishing projects for data management, artificial intelligence, and digital solutions"")",LEGAL_SOURCE,269,2044
Deputy Secretary of Defense,ACTOR,364,2045
government operational environments,ACTOR,269,2046
AI expertise,DOMAIN,749,2047
"An act to include certain computer-related projects in the Federal permitting program under title XLI of the FAST Act, and for other purposes",LEGAL_SOURCE,270,2048
Section 41001(6)(A),LEGAL_SOURCE,270,2049
FAST Act,LEGAL_SOURCE,270,2050
semiconductors,TECHNOLOGY,687,2051
FAST Act permitting program,REQUIREMENT,270,2052
"James M. Inhofe National Defense Authorization Act for Fiscal Year 2023, Section 11227 (""Review of artificial intelligence applications and establishment of performance metrics"")",LEGAL_SOURCE,271,2053
military personnel,RISK,271,2054
Information Technology Modernization Centers of Excellence Program Act,LEGAL_SOURCE,272,2055
Information Technology Modernization Centers of Excellence Program,REQUIREMENT,272,2056
executive agencies,ACTOR,657,2057
information technology,TECHNOLOGY,357,2058
consumer interactions,DOMAIN,272,2059
"Research and Development, Competition, and Innovation Act, Title IV, Section 10402 (""National engineering biology research and development initiative"")",LEGAL_SOURCE,273,2060
engineering biology,DOMAIN,716,2061
omics data,SENSITIVE_DATA,273,2062
genomics,SENSITIVE_DATA,273,2063
Identifying Outputs of Generative Adversarial Networks Act,LEGAL_SOURCE,274,2064
measurements and standards,REQUIREMENT,274,2065
generative adversarial networks,TECHNOLOGY,274,2066
"Flood Level Observation, Operations, and Decision Support Act, Section 14 (""National Weather Service hydrologic research fellowship program"")",LEGAL_SOURCE,275,2067
Hydrologic Research Fellowship Program,REQUIREMENT,275,2068
hydrologic modeling,TECHNOLOGY,275,2069
"21 CFR § 876.1520 (""Gastrointestinal lesion software detection system"")",LEGAL_SOURCE,276,2070
gastrointestinal lesion software detection systems,TECHNOLOGY,276,2071
clinical and non-clinical performance tests,REQUIREMENT,276,2072
use instructions,REQUIREMENT,276,2073
warnings,REQUIREMENT,868,2074
summaries of testing,LEGAL_SOURCE,276,2075
"Energy Act of 2020, Title VI, Section 6006 (""Development of National Smart Manufacturing Plan"")",LEGAL_SOURCE,277,2076
smart manufacturing,TECHNOLOGY,391,2077
performance standards,REQUIREMENT,779,2078
manufacturing jobs,EMPLOYMENT,277,2079
"National Defense Authorization Act for Fiscal Year 2022, Section 232 (""Pilot program on data repositories to facilitate the development of artificial intelligence capabilities for the Department of Defense"")",LEGAL_SOURCE,278,2080
DoD procurement,ACTOR,278,2081
"Executive Order on the Safe, Secure, and Trustworthy Development and Use of Artificial Intelligence",LEGAL_SOURCE,279,2082
biological risks,RISK,279,2083
deceptive content risks,RISK,279,2084
National Security Memorandum,LEGAL_SOURCE,279,2085
privacy-preserving research,RISK,279,2086
commercially available information,TECHNOLOGY,279,2087
communications networks,TECHNOLOGY,279,2088
labor-market impacts,RISK,279,2089
immigration of AI talent,ACTOR,279,2090
AI research and innovation,LIFECYCLE_STAGE,489,2091
National AI Research Resource,REQUIREMENT,797,2092
critical infrastructure,RISK,765,2093
agency use of AI,LEGAL_SOURCE,757,2094
AI professionals,EMPLOYMENT,837,2095
Illinois HB53 2021,LEGAL_SOURCE,280,2096
ethnicity,SENSITIVE_DATA,828,2097
Illinois Department of Commerce and Economic Opportunity,ACTOR,280,2098
"An Act Concerning Artificial Intelligence, Automated Decision-Making and Personal Data Privacy",LEGAL_SOURCE,281,2099
Department of Administrative Services,ACTOR,902,2100
Office of Policy and Management,ACTOR,902,2101
Judicial Department,ACTOR,902,2102
industry representatives,ACTOR,896,2103
Connecticut,GEOGRAPHIC,902,2104
artificial intelligence bill of rights,LEGAL_SOURCE,281,2105
White House Office of Science and Technology Policy,ACTOR,281,2106
"An act to add Section 11546.45.5 to the Government Code, relating to automated decision systems",LEGAL_SOURCE,282,2107
Copyright Registration Guidance: Works Containing Material Generated by Artificial Intelligence,LEGAL_SOURCE,283,2108
U.S. copyright protection,LEGAL_SOURCE,283,2109
copyright applicants,RISK,283,2110
"An act to amend and reenact subsection 8 of section 1-01-49 of the North Dakota Century Code, relating to the definition of person; and to declare an emergency",LEGAL_SOURCE,284,2111
North Dakota state law,LEGAL_SOURCE,284,2112
"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title II, Section 247 (""Pilot program on the use of electronic portfolios to evaluate certain applicants for technical positions"")",LEGAL_SOURCE,286,2113
software development,TECHNOLOGY,767,2114
direct hire authority,LEGAL_SOURCE,838,2115
electronic portfolios,TECHNOLOGY,286,2116
Human Resources manager,ACTOR,286,2117
congressional defense committee,ACTOR,286,2118
"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title XCIV, Section 9407 (""National cybersecurity challenges"")",LEGAL_SOURCE,287,2119
national cybersecurity challenges,REQUIREMENT,287,2120
cyber systems,TECHNOLOGY,287,2121
advisory council,REQUIREMENT,456,2122
"William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021, Division A, Title XCII, Section 9203 (""Spectrum information technology modernization efforts"")",LEGAL_SOURCE,288,2123
